instance_id,task,condition,style,gold,model,model_family,is_think,node_naming,predicted,predicted_first,looped_on_correct_answer,parsed,exact,primary,truncated_but_correct,truncated_but_partial_credit,absolute_error,non_terminating,non_terminating_source,n_new_tokens,wording,has_marker,shortcut_score,response_len_chars,failure_type,length_outlier
cycle_check/size40/p0.2/65,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2555,revised,True,0.832,6474,correct,False
connected_nodes/size40/p0.2/66,connected_nodes,degree,zero_shot,"0, 6, 9, 10, 11, 14, 21, 24, 28, 34",qwen3-1.7b-think,qwen3-1.7b,True,integer,"0, 6, 9, 10, 11, 14, 21, 24, 28, 34",31,,True,1.0,1.0,False,False,,False,generator,1046,unaffected,True,0.208,2669,correct,False
node_count/size40/p0.2/67,node_count,all,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,1188,unaffected,True,1.0,2745,correct,False
edge_existence/size40/p0.2/67,edge_existence,clustering,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1101,revised,True,0.72,2937,correct,False
node_degree/size40/p0.2/68,node_degree,none,zero_shot,4,qwen3-1.7b-think,qwen3-1.7b,True,integer,4,4,,True,1.0,1.0,False,False,0.0,False,generator,811,unaffected,True,0.082,2766,correct,False
cycle_check/size40/p0.2/68,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2134,unaffected,True,0.832,7437,correct,False
connected_nodes/size40/p0.2/69,connected_nodes,components,zero_shot,"10, 14, 21, 25, 31, 33, 34, 37",qwen3-1.7b-think,qwen3-1.7b,True,integer,"10, 14, 21, 25, 31, 33, 34, 37",23,,True,1.0,1.0,False,False,,False,generator,1317,unaffected,True,0.082,3347,correct,False
node_count/size40/p0.2/70,node_count,filler,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,1052,revised,True,1.0,2215,correct,False
edge_existence/size40/p0.2/70,edge_existence,degree,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,900,revised,True,0.794,2590,correct,False
edge_count/size40/p0.2/71,edge_count,all,zero_shot,147,qwen3-1.7b-think,qwen3-1.7b,True,integer,146,146,False,True,0.0,0.0,False,False,1.0,True,generator,8192,unaffected,True,1.0,23033,non_terminating,False
cycle_check/size40/p0.2/71,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,6180,unaffected,True,0.832,16489,correct,False
connected_nodes/size40/p0.2/72,connected_nodes,none,zero_shot,"4, 16, 19, 21, 25, 30, 32, 34",qwen3-1.7b-think,qwen3-1.7b,True,integer,"4, 16, 19, 21, 25, 30, 32, 34",8,,True,1.0,1.0,False,False,,False,generator,5550,unaffected,True,0.082,16462,correct,True
node_count/size40/p0.2/73,node_count,rwse,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,1022,unaffected,True,1.0,2600,correct,False
edge_existence/size40/p0.2/73,edge_existence,components,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,861,revised,True,0.498,2506,correct,False
edge_count/size40/p0.2/74,edge_count,filler,zero_shot,143,qwen3-1.7b-think,qwen3-1.7b,True,integer,143,143,,True,1.0,1.0,False,False,0.0,False,generator,6394,revised,True,0.018,11336,correct,False
cycle_check/size40/p0.2/74,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2692,unaffected,True,0.946,7154,correct,False
node_degree/size40/p0.2/75,node_degree,all,zero_shot,7,qwen3-1.7b-think,qwen3-1.7b,True,integer,7,7,,True,1.0,1.0,False,False,0.0,False,generator,621,unaffected,True,1.0,2219,correct,False
node_count/size40/p0.2/76,node_count,clustering,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,863,unaffected,True,1.0,2164,correct,False
edge_existence/size40/p0.2/76,edge_existence,none,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,736,revised,True,0.498,2232,correct,False
edge_count/size40/p0.2/77,edge_count,rwse,zero_shot,162,qwen3-1.7b-think,qwen3-1.7b,True,integer,15,2,False,True,0.0,0.0,False,False,147.0,True,generator,8192,unaffected,True,0.018,15681,non_terminating,False
cycle_check/size40/p0.2/77,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,4254,unaffected,True,1.0,9882,correct,False
node_degree/size40/p0.2/78,node_degree,filler,zero_shot,7,qwen3-1.7b-think,qwen3-1.7b,True,integer,7,7,,True,1.0,1.0,False,False,0.0,False,generator,784,revised,True,0.082,2322,correct,False
node_count/size40/p0.2/79,node_count,degree,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,0,,True,1.0,1.0,False,False,0.0,False,generator,1957,unaffected,True,1.0,4628,correct,False
connected_nodes/size40/p0.2/79,connected_nodes,all,zero_shot,"0, 9, 12, 23, 24, 27, 31, 32",qwen3-1.7b-think,qwen3-1.7b,True,integer,"0, 9, 12, 23, 24, 27, 31, 32",18,,True,1.0,1.0,False,False,,False,generator,946,unaffected,True,0.352,2321,correct,False
edge_count/size40/p0.2/80,edge_count,clustering,zero_shot,128,qwen3-1.7b-think,qwen3-1.7b,True,integer,128,1,False,True,0.0,0.0,True,False,0.0,True,generator,8192,unaffected,True,0.148,16470,non_terminating,False
cycle_check/size40/p0.2/80,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1212,unaffected,True,0.832,3462,correct,False
node_degree/size40/p0.2/81,node_degree,rwse,zero_shot,7,qwen3-1.7b-think,qwen3-1.7b,True,integer,7,7,,True,1.0,1.0,False,False,0.0,False,generator,1647,unaffected,True,0.616,5025,correct,False
node_count/size40/p0.2/82,node_count,components,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,1433,unaffected,True,0.076,3163,correct,False
connected_nodes/size40/p0.2/82,connected_nodes,filler,zero_shot,"2, 6, 9, 23",qwen3-1.7b-think,qwen3-1.7b,True,integer,"2, 6, 9, 23",11,,True,1.0,1.0,False,False,,False,generator,621,revised,True,0.082,1897,correct,False
edge_count/size40/p0.2/83,edge_count,degree,zero_shot,151,qwen3-1.7b-think,qwen3-1.7b,True,integer,1,2,False,True,0.0,0.0,False,False,150.0,True,generator,8192,unaffected,False,1.0,15102,non_terminating,False
edge_existence/size40/p0.2/83,edge_existence,all,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,Yes,,True,1.0,1.0,False,False,,False,generator,1304,revised,True,0.794,3873,correct,False
node_degree/size40/p0.2/84,node_degree,clustering,zero_shot,11,qwen3-1.7b-think,qwen3-1.7b,True,integer,11,11,,True,1.0,1.0,False,False,0.0,False,generator,798,unaffected,True,0.082,2397,correct,False
node_count/size40/p0.2/85,node_count,none,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,1256,unaffected,True,0.064,2530,correct,False
connected_nodes/size40/p0.2/85,connected_nodes,rwse,zero_shot,"5, 19, 23, 27, 29, 36",qwen3-1.7b-think,qwen3-1.7b,True,integer,"5, 19, 23, 27, 29, 36",16,,True,1.0,1.0,False,False,,False,generator,1426,unaffected,True,0.082,3953,correct,False
edge_count/size40/p0.2/86,edge_count,components,zero_shot,147,qwen3-1.7b-think,qwen3-1.7b,True,integer,147,147,True,True,0.0,0.0,True,False,0.0,True,generator,8192,unaffected,True,0.018,14570,non_terminating,False
edge_existence/size40/p0.2/86,edge_existence,filler,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1023,revised,True,0.498,2570,correct,False
node_degree/size40/p0.2/87,node_degree,degree,zero_shot,11,qwen3-1.7b-think,qwen3-1.7b,True,integer,11,11,,True,1.0,1.0,False,False,0.0,False,generator,1171,unaffected,True,1.0,3278,correct,False
cycle_check/size40/p0.2/87,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1679,unaffected,True,0.946,5872,correct,False
connected_nodes/size40/p0.2/88,connected_nodes,clustering,zero_shot,"3, 21, 32, 34, 39",qwen3-1.7b-think,qwen3-1.7b,True,integer,"3, 21, 32, 34, 39",8,,True,1.0,1.0,False,False,,False,generator,1611,unaffected,True,0.082,5252,correct,False
edge_count/size40/p0.2/89,edge_count,none,zero_shot,139,qwen3-1.7b-think,qwen3-1.7b,True,integer,7,139,False,True,0.0,0.0,False,False,132.0,True,generator,8192,unaffected,True,0.018,15647,non_terminating,False
edge_existence/size40/p0.2/89,edge_existence,rwse,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,951,revised,True,0.642,2585,correct,False
node_degree/size40/p0.2/90,node_degree,components,zero_shot,5,qwen3-1.7b-think,qwen3-1.7b,True,integer,5,5,,True,1.0,1.0,False,False,0.0,False,generator,1590,unaffected,True,0.082,3567,correct,False
cycle_check/size40/p0.2/90,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1889,revised,True,0.832,5049,correct,False
connected_nodes/size40/p0.2/91,connected_nodes,degree,zero_shot,"0, 3, 6, 12, 22, 31, 34, 37, 39",qwen3-1.7b-think,qwen3-1.7b,True,integer,"0, 3, 6, 12, 22, 31, 34, 37, 39",13,,True,1.0,1.0,False,False,,False,generator,1450,unaffected,True,0.208,3786,correct,False
node_count/size40/p0.2/92,node_count,all,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,0,,True,1.0,1.0,False,False,0.0,False,generator,1191,unaffected,True,1.0,2200,correct,False
edge_existence/size40/p0.2/92,edge_existence,clustering,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,571,revised,True,0.72,1632,correct,False
node_degree/size40/p0.2/93,node_degree,none,zero_shot,13,qwen3-1.7b-think,qwen3-1.7b,True,integer,13,13,,True,1.0,1.0,False,False,0.0,False,generator,1568,unaffected,True,0.082,3834,correct,False
cycle_check/size40/p0.2/93,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2746,unaffected,True,0.832,7925,correct,False
connected_nodes/size40/p0.2/94,connected_nodes,components,zero_shot,"4, 6, 7, 16, 23, 24, 26, 27, 28, 31, 37, 38",qwen3-1.7b-think,qwen3-1.7b,True,integer,"4, 6, 7, 16, 23, 24, 26, 27, 28, 31, 37, 38",20,,True,1.0,1.0,False,False,,False,generator,1590,unaffected,True,0.082,3820,correct,False
node_count/size40/p0.2/95,node_count,filler,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,952,revised,True,1.0,1927,correct,False
edge_existence/size40/p0.2/95,edge_existence,degree,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,881,revised,True,0.794,2330,correct,False
edge_count/size40/p0.2/96,edge_count,all,zero_shot,162,qwen3-1.7b-think,qwen3-1.7b,True,integer,9,2,False,True,0.0,0.0,False,False,153.0,True,generator,8192,unaffected,False,1.0,14566,non_terminating,False
cycle_check/size40/p0.2/96,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,3948,unaffected,True,0.832,10539,correct,False
connected_nodes/size40/p0.2/97,connected_nodes,none,zero_shot,"6, 9, 13, 14, 17, 22, 33",qwen3-1.7b-think,qwen3-1.7b,True,integer,"6, 9, 13, 14, 17, 22, 33",11,,True,1.0,1.0,False,False,,False,generator,1207,unaffected,True,0.082,3261,correct,False
node_count/size40/p0.2/98,node_count,rwse,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,2280,unaffected,True,1.0,5943,correct,True
edge_existence/size40/p0.2/98,edge_existence,components,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,995,revised,True,0.498,2684,correct,False
edge_count/size40/p0.2/99,edge_count,filler,zero_shot,139,qwen3-1.7b-think,qwen3-1.7b,True,integer,139,139,True,True,0.0,0.0,True,False,0.0,True,generator,8192,revised,True,0.018,13720,non_terminating,False
cycle_check/size40/p0.2/99,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,No,,True,1.0,1.0,False,False,,False,generator,3216,unaffected,True,0.946,9625,correct,False
node_degree/size40/p0.35/0,node_degree,all,zero_shot,14,qwen3-1.7b-think,qwen3-1.7b,True,integer,14,21,,True,1.0,1.0,False,False,0.0,False,generator,3198,unaffected,True,1.0,9163,correct,False
node_count/size40/p0.35/1,node_count,clustering,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,615,unaffected,True,1.0,2129,correct,False
edge_existence/size40/p0.35/1,edge_existence,none,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1385,revised,True,0.498,2950,correct,False
edge_count/size40/p0.35/2,edge_count,rwse,zero_shot,272,qwen3-1.7b-think,qwen3-1.7b,True,integer,37,2,False,True,0.0,0.0,False,False,235.0,True,generator,8192,unaffected,False,0.018,13097,non_terminating,False
cycle_check/size40/p0.35/2,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2927,unaffected,True,1.0,7047,correct,False
node_degree/size40/p0.35/3,node_degree,filler,zero_shot,15,qwen3-1.7b-think,qwen3-1.7b,True,integer,14,14,,True,0.0,0.0,False,False,1.0,False,generator,789,revised,True,0.082,1879,wrong,False
node_count/size40/p0.35/4,node_count,degree,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,3274,unaffected,True,1.0,7238,correct,False
connected_nodes/size40/p0.35/4,connected_nodes,all,zero_shot,"1, 2, 7, 8, 9, 13, 15, 18, 21, 22, 26, 32, 38",qwen3-1.7b-think,qwen3-1.7b,True,integer,"1, 2, 7, 8, 9, 13, 15, 18, 21, 22, 32, 38",34,,True,0.0,0.96,False,False,,False,generator,3114,unaffected,True,0.352,8389,wrong,True
edge_count/size40/p0.35/5,edge_count,clustering,zero_shot,273,qwen3-1.7b-think,qwen3-1.7b,True,integer,12,0,False,True,0.0,0.0,False,False,261.0,True,generator,8192,unaffected,False,0.148,13936,non_terminating,False
cycle_check/size40/p0.35/5,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1422,unaffected,True,0.832,4943,correct,False
node_degree/size40/p0.35/6,node_degree,rwse,zero_shot,17,qwen3-1.7b-think,qwen3-1.7b,True,integer,16,16,,True,0.0,0.0,False,False,1.0,False,generator,2303,unaffected,True,0.616,5526,wrong,False
node_count/size40/p0.35/7,node_count,components,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,1551,unaffected,True,0.076,3286,correct,False
connected_nodes/size40/p0.35/7,connected_nodes,filler,zero_shot,"0, 3, 4, 10, 12, 13, 18, 19, 31, 32, 34, 36, 39",qwen3-1.7b-think,qwen3-1.7b,True,integer,"0, 3, 4, 10, 12, 13, 18, 19, 31, 32, 34, 36, 39",9,,True,1.0,1.0,False,False,,False,generator,1204,revised,True,0.082,2559,correct,False
edge_count/size40/p0.35/8,edge_count,degree,zero_shot,281,qwen3-1.7b-think,qwen3-1.7b,True,integer,16,2,False,True,0.0,0.0,False,False,265.0,True,generator,8192,unaffected,False,1.0,15339,non_terminating,False
edge_existence/size40/p0.35/8,edge_existence,all,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,889,revised,True,0.794,2166,correct,False
node_degree/size40/p0.35/9,node_degree,clustering,zero_shot,13,qwen3-1.7b-think,qwen3-1.7b,True,integer,11,11,,True,0.0,0.0,False,False,2.0,False,generator,1086,unaffected,True,0.082,2745,wrong,False
node_count/size40/p0.35/10,node_count,none,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,1556,unaffected,True,0.064,3468,correct,False
connected_nodes/size40/p0.35/10,connected_nodes,rwse,zero_shot,"3, 4, 7, 14, 15, 16, 17, 20, 21, 22, 27, 28, 30, 31, 37",qwen3-1.7b-think,qwen3-1.7b,True,integer,"3, 4, 7, 14, 15, 16, 17, 20, 21, 22, 27, 28, 30, 31, 37",11,,True,1.0,1.0,False,False,,False,generator,1844,unaffected,True,0.082,4070,correct,False
edge_count/size40/p0.35/11,edge_count,components,zero_shot,267,qwen3-1.7b-think,qwen3-1.7b,True,integer,1,1,False,True,0.0,0.0,False,False,266.0,True,generator,8192,unaffected,False,0.018,12097,non_terminating,False
edge_existence/size40/p0.35/11,edge_existence,filler,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1178,revised,True,0.498,2568,correct,False
node_degree/size40/p0.35/12,node_degree,degree,zero_shot,12,qwen3-1.7b-think,qwen3-1.7b,True,integer,12,26,,True,1.0,1.0,False,False,0.0,False,generator,2533,unaffected,True,1.0,8262,correct,False
cycle_check/size40/p0.35/12,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1294,unaffected,True,0.946,4724,correct,False
connected_nodes/size40/p0.35/13,connected_nodes,clustering,zero_shot,"1, 2, 3, 4, 10, 20, 23, 24, 26, 27, 30, 31, 33, 37",qwen3-1.7b-think,qwen3-1.7b,True,integer,"1, 2, 3, 4, 10, 20, 23, 24, 26, 27, 30, 31, 33, 37",5,,True,1.0,1.0,False,False,,False,generator,1143,unaffected,True,0.082,2603,correct,False
edge_count/size40/p0.35/14,edge_count,none,zero_shot,261,qwen3-1.7b-think,qwen3-1.7b,True,integer,261,261,True,True,0.0,0.0,True,False,0.0,True,generator,8192,unaffected,True,0.018,12219,non_terminating,False
edge_existence/size40/p0.35/14,edge_existence,rwse,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,948,revised,True,0.642,2214,correct,False
node_degree/size40/p0.35/15,node_degree,components,zero_shot,13,qwen3-1.7b-think,qwen3-1.7b,True,integer,13,13,,True,1.0,1.0,False,False,0.0,False,generator,1328,unaffected,True,0.082,3124,correct,False
cycle_check/size40/p0.35/15,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2624,revised,True,0.832,5573,correct,False
connected_nodes/size40/p0.35/16,connected_nodes,degree,zero_shot,"2, 16, 18, 20, 21, 22, 23, 31, 34, 35, 36",qwen3-1.7b-think,qwen3-1.7b,True,integer,"2, 16, 18, 20, 21, 22, 23, 31, 34, 35, 36",32,,True,1.0,1.0,False,False,,False,generator,1471,unaffected,True,0.208,3415,correct,False
node_count/size40/p0.35/17,node_count,all,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,928,unaffected,True,1.0,2494,correct,False
edge_existence/size40/p0.35/17,edge_existence,clustering,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1287,revised,True,0.72,2744,correct,False
node_degree/size40/p0.35/18,node_degree,none,zero_shot,13,qwen3-1.7b-think,qwen3-1.7b,True,integer,17,17,,True,0.0,0.0,False,False,4.0,False,generator,1413,unaffected,True,0.082,3045,wrong,False
cycle_check/size40/p0.35/18,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2360,unaffected,True,0.832,8475,correct,False
connected_nodes/size40/p0.35/19,connected_nodes,components,zero_shot,"3, 4, 8, 11, 13, 19, 21, 22, 25, 28, 31, 32, 35",qwen3-1.7b-think,qwen3-1.7b,True,integer,"3, 4, 8, 11, 13, 19, 21, 22, 25, 28, 31, 32, 35",18,,True,1.0,1.0,False,False,,False,generator,1907,unaffected,True,0.082,4490,correct,False
node_count/size40/p0.35/20,node_count,filler,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,856,revised,True,1.0,1853,correct,False
edge_existence/size40/p0.35/20,edge_existence,degree,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,844,revised,True,0.794,2420,correct,False
edge_count/size40/p0.35/21,edge_count,all,zero_shot,285,qwen3-1.7b-think,qwen3-1.7b,True,integer,19,2,False,True,0.0,0.0,False,False,266.0,True,generator,8192,unaffected,False,1.0,17049,non_terminating,False
cycle_check/size40/p0.35/21,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,4264,unaffected,True,0.832,10797,correct,False
connected_nodes/size40/p0.35/22,connected_nodes,none,zero_shot,"5, 6, 8, 11, 12, 14, 15, 17, 18, 20, 22, 24, 27, 35, 36",qwen3-1.7b-think,qwen3-1.7b,True,integer,"5, 6, 8, 11, 12, 14, 15, 17, 18, 20, 22, 24, 27, 35, 36",38,,True,1.0,1.0,False,False,,False,generator,1114,unaffected,True,0.082,2482,correct,False
node_count/size40/p0.35/23,node_count,rwse,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,2858,unaffected,True,1.0,6776,correct,True
edge_existence/size40/p0.35/23,edge_existence,components,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1125,revised,True,0.498,2634,correct,False
edge_count/size40/p0.35/24,edge_count,filler,zero_shot,278,qwen3-1.7b-think,qwen3-1.7b,True,integer,19,0,False,True,0.0,0.0,False,False,259.0,True,generator,8192,revised,False,0.018,12542,non_terminating,False
cycle_check/size40/p0.35/24,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,4078,unaffected,True,0.946,10439,correct,False
node_degree/size40/p0.35/25,node_degree,all,zero_shot,15,qwen3-1.7b-think,qwen3-1.7b,True,integer,15,15,,True,1.0,1.0,False,False,0.0,False,generator,555,unaffected,True,1.0,1893,correct,False
node_count/size40/p0.35/26,node_count,clustering,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,756,unaffected,True,1.0,1950,correct,False
edge_existence/size40/p0.35/26,edge_existence,none,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1381,revised,True,0.498,3074,correct,False
edge_count/size40/p0.35/27,edge_count,rwse,zero_shot,295,qwen3-1.7b-think,qwen3-1.7b,True,integer,5,2,False,True,0.0,0.0,False,False,290.0,True,generator,8192,unaffected,False,0.018,13582,non_terminating,False
cycle_check/size40/p0.35/27,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1598,unaffected,True,1.0,4038,correct,False
node_degree/size40/p0.35/28,node_degree,filler,zero_shot,20,qwen3-1.7b-think,qwen3-1.7b,True,integer,19,37,,True,0.0,0.0,False,False,1.0,False,generator,1044,revised,True,0.082,2204,wrong,False
node_count/size40/p0.35/29,node_count,degree,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,1646,unaffected,True,1.0,4338,correct,False
connected_nodes/size40/p0.35/29,connected_nodes,all,zero_shot,"0, 2, 3, 7, 12, 16, 19, 28, 31, 34, 36, 37, 39",qwen3-1.7b-think,qwen3-1.7b,True,integer,"0, 2, 3, 7, 12, 16, 19, 28, 31, 34, 36, 37, 39",35,,True,1.0,1.0,False,False,,False,generator,3023,unaffected,True,0.352,5488,correct,False
edge_count/size40/p0.35/30,edge_count,clustering,zero_shot,279,qwen3-1.7b-think,qwen3-1.7b,True,integer,222,222,False,True,0.0,0.0,False,False,57.0,True,generator,8192,unaffected,True,0.148,14218,non_terminating,False
cycle_check/size40/p0.35/30,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,3619,unaffected,True,0.832,8658,correct,False
node_degree/size40/p0.35/31,node_degree,rwse,zero_shot,10,qwen3-1.7b-think,qwen3-1.7b,True,integer,10,10,,True,1.0,1.0,False,False,0.0,False,generator,1428,unaffected,True,0.616,4100,correct,False
node_count/size40/p0.35/32,node_count,components,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,1193,unaffected,True,0.076,3195,correct,False
connected_nodes/size40/p0.35/32,connected_nodes,filler,zero_shot,"0, 3, 5, 6, 7, 8, 9, 13, 14, 17, 18, 23, 33, 34",qwen3-1.7b-think,qwen3-1.7b,True,integer,"0, 3, 5, 6, 7, 8, 9, 13, 14, 17, 18, 23, 33, 34",31,,True,1.0,1.0,False,False,,False,generator,1180,revised,True,0.082,2757,correct,False
edge_count/size40/p0.35/33,edge_count,degree,zero_shot,277,qwen3-1.7b-think,qwen3-1.7b,True,integer,5,2,False,True,0.0,0.0,False,False,272.0,True,generator,8192,unaffected,False,1.0,18261,non_terminating,False
edge_existence/size40/p0.35/33,edge_existence,all,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1363,revised,True,0.794,3151,correct,False
node_degree/size40/p0.35/34,node_degree,clustering,zero_shot,14,qwen3-1.7b-think,qwen3-1.7b,True,integer,11,11,,True,0.0,0.0,False,False,3.0,False,generator,907,unaffected,True,0.082,2382,wrong,False
