instance_id,task,condition,style,gold,model,model_family,is_think,node_naming,predicted,predicted_first,looped_on_correct_answer,parsed,exact,primary,truncated_but_correct,truncated_but_partial_credit,absolute_error,non_terminating,non_terminating_source,n_new_tokens,wording,has_marker,shortcut_score,response_len_chars,failure_type,length_outlier
connected_nodes/size40/p0.5/6,connected_nodes,none,zero_shot,"1, 5, 6, 8, 10, 12, 15, 18, 19, 20, 22, 28, 30, 31, 32, 33, 34, 35, 37",qwen3-1.7b-think,qwen3-1.7b,True,integer,"1, 5, 6, 8, 10, 12, 15, 18, 19, 20, 22, 28, 30, 31, 32, 33, 34, 35, 37",38,,True,1.0,1.0,False,False,,False,generator,1734,unaffected,True,0.0,3434,correct,False
node_count/size40/p0.5/7,node_count,rwse,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,935,unaffected,True,1.0,2200,correct,False
edge_existence/size40/p0.5/7,edge_existence,components,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1376,revised,True,0.7352380952380952,3141,correct,False
edge_count/size40/p0.5/8,edge_count,filler,zero_shot,400,qwen3-1.7b-think,qwen3-1.7b,True,integer,3,0,False,True,0.0,0.0,False,False,397.0,True,generator,8192,revised,False,0.0304761904761904,11184,non_terminating,False
cycle_check/size40/p0.5/8,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,5565,unaffected,True,1.0,14333,correct,False
node_degree/size40/p0.5/9,node_degree,all,zero_shot,20,qwen3-1.7b-think,qwen3-1.7b,True,integer,19,23,,True,0.0,0.0,False,False,1.0,False,generator,3503,unaffected,True,1.0,9686,wrong,False
node_count/size40/p0.5/10,node_count,clustering,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,1037,unaffected,True,1.0,2025,correct,False
edge_existence/size40/p0.5/10,edge_existence,none,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1984,revised,True,0.7352380952380952,3783,correct,False
edge_count/size40/p0.5/11,edge_count,rwse,zero_shot,401,qwen3-1.7b-think,qwen3-1.7b,True,integer,5,0,False,True,0.0,0.0,False,False,396.0,True,generator,8192,unaffected,True,0.0304761904761904,13479,non_terminating,False
cycle_check/size40/p0.5/11,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1641,unaffected,True,1.0,4957,correct,False
node_degree/size40/p0.5/12,node_degree,filler,zero_shot,19,qwen3-1.7b-think,qwen3-1.7b,True,integer,17,17,,True,0.0,0.0,False,False,2.0,False,generator,951,revised,True,0.1442857142857143,2181,wrong,False
node_count/size40/p0.5/13,node_count,degree,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,1336,unaffected,True,1.0,3327,correct,False
connected_nodes/size40/p0.5/13,connected_nodes,all,zero_shot,"0, 1, 4, 6, 7, 9, 10, 12, 14, 16, 17, 20, 21, 24, 25, 26, 27, 28, 30, 32, 33, 34, 35, 36",qwen3-1.7b-think,qwen3-1.7b,True,integer,"0, 1, 4, 6, 7, 9, 10, 12, 14, 16, 17, 20, 21, 24, 25, 26, 27, 28, 30, 32, 33, 34, 35, 36",38,,True,1.0,1.0,False,False,,False,generator,2037,unaffected,True,0.008095238095238,4078,correct,False
edge_count/size40/p0.5/14,edge_count,clustering,zero_shot,377,qwen3-1.7b-think,qwen3-1.7b,True,integer,1,0,False,True,0.0,0.0,False,False,376.0,True,generator,8192,unaffected,False,0.1042857142857142,13266,non_terminating,False
cycle_check/size40/p0.5/14,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,5603,unaffected,True,1.0,12806,correct,False
node_degree/size40/p0.5/15,node_degree,rwse,zero_shot,22,qwen3-1.7b-think,qwen3-1.7b,True,integer,23,23,,True,0.0,0.0,False,False,1.0,False,generator,1800,unaffected,True,0.2104761904761904,4165,wrong,False
node_count/size40/p0.5/16,node_count,components,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,1652,unaffected,True,1.0,3260,correct,False
connected_nodes/size40/p0.5/16,connected_nodes,filler,zero_shot,"0, 1, 3, 5, 7, 10, 12, 13, 14, 15, 19, 24, 27, 28, 34, 35",qwen3-1.7b-think,qwen3-1.7b,True,integer,"0, 1, 3, 5, 7, 10, 12, 13, 14, 15, 19, 24, 27, 28, 34, 35",22,,True,1.0,1.0,False,False,,False,generator,1511,revised,True,0.0,3414,correct,False
edge_count/size40/p0.5/17,edge_count,degree,zero_shot,402,qwen3-1.7b-think,qwen3-1.7b,True,integer,392,392,,True,0.0,0.0,False,False,10.0,False,generator,6235,unaffected,True,1.0,12244,wrong,False
edge_existence/size40/p0.5/17,edge_existence,all,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1448,revised,True,0.7409523809523809,2907,correct,False
node_degree/size40/p0.5/18,node_degree,clustering,zero_shot,10,qwen3-1.7b-think,qwen3-1.7b,True,integer,10,10,,True,1.0,1.0,False,False,0.0,False,generator,822,unaffected,True,0.1442857142857143,2227,correct,False
node_count/size40/p0.5/19,node_count,none,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,1176,unaffected,True,1.0,2490,correct,False
connected_nodes/size40/p0.5/19,connected_nodes,rwse,zero_shot,"0, 2, 5, 8, 11, 13, 15, 18, 20, 23, 26, 34",qwen3-1.7b-think,qwen3-1.7b,True,integer,"0, 2, 5, 8, 11",12,False,True,0.0,0.0,False,True,,True,generator,8192,unaffected,True,0.0014285714285714,16659,non_terminating,True
edge_count/size40/p0.5/20,edge_count,components,zero_shot,402,qwen3-1.7b-think,qwen3-1.7b,True,integer,20,1,False,True,0.0,0.0,False,False,382.0,True,generator,8192,unaffected,False,0.0304761904761904,13371,non_terminating,False
edge_existence/size40/p0.5/20,edge_existence,filler,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,972,revised,True,0.7352380952380952,2211,correct,False
node_degree/size40/p0.5/21,node_degree,degree,zero_shot,19,qwen3-1.7b-think,qwen3-1.7b,True,integer,19,19,,True,1.0,1.0,False,False,0.0,False,generator,1279,unaffected,True,1.0,2684,correct,False
cycle_check/size40/p0.5/21,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2039,unaffected,True,1.0,7383,correct,False
connected_nodes/size40/p0.5/22,connected_nodes,clustering,zero_shot,"0, 1, 3, 4, 6, 9, 11, 12, 14, 15, 16, 18, 19, 23, 24, 25, 28, 29, 30, 32, 36",qwen3-1.7b-think,qwen3-1.7b,True,integer,"0, 1, 3, 4, 6, 9, 11, 12, 14, 15, 16, 18, 19, 23, 24, 25, 28, 29, 30, 32, 36",7,,True,1.0,1.0,False,False,,False,generator,1702,unaffected,True,0.0,3682,correct,False
edge_count/size40/p0.5/23,edge_count,none,zero_shot,396,qwen3-1.7b-think,qwen3-1.7b,True,integer,1,0,False,True,0.0,0.0,False,False,395.0,True,generator,8192,unaffected,False,0.0304761904761904,12445,non_terminating,False
edge_existence/size40/p0.5/23,edge_existence,rwse,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,4064,revised,True,0.5538095238095239,7723,correct,False
node_degree/size40/p0.5/24,node_degree,components,zero_shot,19,qwen3-1.7b-think,qwen3-1.7b,True,integer,18,18,,True,0.0,0.0,False,False,1.0,False,generator,1037,unaffected,True,0.1442857142857143,2155,wrong,False
cycle_check/size40/p0.5/24,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,3740,revised,True,1.0,11843,correct,False
connected_nodes/size40/p0.5/25,connected_nodes,degree,zero_shot,"0, 1, 5, 6, 11, 14, 16, 17, 18, 20, 27, 28, 29, 30, 31, 32, 33, 35, 37, 38, 39",qwen3-1.7b-think,qwen3-1.7b,True,integer,"0, 1, 5, 6, 11, 14, 16, 17, 18, 20, 27, 28, 29, 30, 31, 32, 35, 37, 38, 39",8,,True,0.0,0.975609756097561,False,False,,False,generator,3951,unaffected,True,0.0014285714285714,9428,wrong,False
node_count/size40/p0.5/26,node_count,all,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,0,,True,1.0,1.0,False,False,0.0,False,generator,1132,unaffected,True,1.0,2677,correct,False
edge_existence/size40/p0.5/26,edge_existence,clustering,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1032,revised,True,0.7266666666666667,2329,correct,False
node_degree/size40/p0.5/27,node_degree,none,zero_shot,23,qwen3-1.7b-think,qwen3-1.7b,True,integer,23,23,,True,1.0,1.0,False,False,0.0,False,generator,1512,unaffected,True,0.1442857142857143,2903,correct,False
cycle_check/size40/p0.5/27,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2475,unaffected,True,1.0,9157,correct,False
connected_nodes/size40/p0.5/28,connected_nodes,components,zero_shot,"2, 3, 4, 5, 7, 8, 10, 12, 17, 18, 19, 21, 23, 29, 30, 32, 33, 35, 38, 39",qwen3-1.7b-think,qwen3-1.7b,True,integer,"2, 3, 4, 5, 7, 8, 10, 12, 17, 18, 19, 21, 23, 29, 30, 32, 33, 34, 35, 36, 38",27,,True,0.0,0.9268292682926828,False,False,,False,generator,2862,unaffected,True,0.0,6027,wrong,False
node_count/size40/p0.5/29,node_count,filler,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,514,revised,True,1.0,1456,correct,False
edge_existence/size40/p0.5/29,edge_existence,degree,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,761,revised,True,0.7457142857142857,2136,correct,False
edge_count/size40/p0.5/30,edge_count,all,zero_shot,403,qwen3-1.7b-think,qwen3-1.7b,True,integer,2,2,False,True,0.0,0.0,False,False,401.0,True,generator,8192,unaffected,False,1.0,13732,non_terminating,False
cycle_check/size40/p0.5/30,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1429,unaffected,True,1.0,4920,correct,False
connected_nodes/size40/p0.5/31,connected_nodes,none,zero_shot,"0, 2, 3, 5, 10, 12, 14, 15, 16, 20, 21, 22, 23, 26, 27, 29, 31, 36, 38",qwen3-1.7b-think,qwen3-1.7b,True,integer,"0, 2, 3, 5, 10, 12, 14, 15, 16, 20, 21, 22, 23, 26, 27, 29, 31, 36, 38",34,,True,1.0,1.0,False,False,,False,generator,1979,unaffected,True,0.0,3790,correct,False
node_count/size40/p0.5/32,node_count,rwse,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,1297,unaffected,True,1.0,3127,correct,False
edge_existence/size40/p0.5/32,edge_existence,components,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,961,revised,True,0.7352380952380952,2055,correct,False
edge_count/size40/p0.5/33,edge_count,filler,zero_shot,397,qwen3-1.7b-think,qwen3-1.7b,True,integer,1,0,False,True,0.0,0.0,False,False,396.0,True,generator,8192,revised,False,0.0304761904761904,11268,non_terminating,False
cycle_check/size40/p0.5/33,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,True,True,0.0,0.0,True,False,,True,generator,8192,unaffected,True,1.0,18491,non_terminating,False
node_degree/size40/p0.5/34,node_degree,all,zero_shot,24,qwen3-1.7b-think,qwen3-1.7b,True,integer,24,24,,True,1.0,1.0,False,False,0.0,False,generator,1044,unaffected,True,1.0,2489,correct,False
node_count/size40/p0.5/35,node_count,clustering,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,863,unaffected,True,1.0,1994,correct,False
edge_existence/size40/p0.5/35,edge_existence,none,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1269,revised,True,0.7352380952380952,2692,correct,False
edge_count/size40/p0.5/36,edge_count,rwse,zero_shot,373,qwen3-1.7b-think,qwen3-1.7b,True,integer,1,2,False,True,0.0,0.0,False,False,372.0,True,generator,8192,unaffected,True,0.0304761904761904,11647,non_terminating,False
cycle_check/size40/p0.5/36,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2504,unaffected,True,1.0,6204,correct,False
node_degree/size40/p0.5/37,node_degree,filler,zero_shot,18,qwen3-1.7b-think,qwen3-1.7b,True,integer,16,16,,True,0.0,0.0,False,False,2.0,False,generator,1164,revised,True,0.1442857142857143,2534,wrong,False
node_count/size40/p0.5/38,node_count,degree,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,1095,unaffected,True,1.0,3206,correct,False
connected_nodes/size40/p0.5/38,connected_nodes,all,zero_shot,"2, 3, 13, 15, 17, 22, 24, 27, 28, 30, 31, 32, 33, 36, 39",qwen3-1.7b-think,qwen3-1.7b,True,integer,"2, 3, 13, 15, 17, 22, 24, 27, 28, 30, 31, 32, 33, 36, 39",5,,True,1.0,1.0,False,False,,False,generator,1608,unaffected,True,0.008095238095238,3434,correct,False
edge_count/size40/p0.5/39,edge_count,clustering,zero_shot,388,qwen3-1.7b-think,qwen3-1.7b,True,integer,20,0,False,True,0.0,0.0,False,False,368.0,True,generator,8192,unaffected,False,0.1042857142857142,14055,non_terminating,False
cycle_check/size40/p0.5/39,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1972,unaffected,True,1.0,6928,correct,False
node_degree/size40/p0.5/40,node_degree,rwse,zero_shot,26,qwen3-1.7b-think,qwen3-1.7b,True,integer,26,26,,True,1.0,1.0,False,False,0.0,False,generator,2205,unaffected,True,0.2104761904761904,4438,correct,False
node_count/size40/p0.5/41,node_count,components,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,850,unaffected,True,1.0,2319,correct,False
connected_nodes/size40/p0.5/41,connected_nodes,filler,zero_shot,"4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 18, 21, 22, 23, 27, 28, 30, 33, 35",qwen3-1.7b-think,qwen3-1.7b,True,integer,"4, 5, 6, 7, 9, 10, 11, 12, 13, 18, 21, 22, 23, 27, 28, 30, 33, 35",25,,True,0.0,0.972972972972973,False,False,,False,generator,2036,revised,True,0.0,4218,wrong,False
edge_count/size40/p0.5/42,edge_count,degree,zero_shot,365,qwen3-1.7b-think,qwen3-1.7b,True,integer,2,2,False,True,0.0,0.0,False,False,363.0,True,generator,8192,unaffected,True,1.0,14754,non_terminating,False
edge_existence/size40/p0.5/42,edge_existence,all,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1636,revised,True,0.7409523809523809,3572,correct,False
node_degree/size40/p0.5/43,node_degree,clustering,zero_shot,19,qwen3-1.7b-think,qwen3-1.7b,True,integer,22,22,,True,0.0,0.0,False,False,3.0,False,generator,1437,unaffected,True,0.1442857142857143,3438,wrong,False
node_count/size40/p0.5/44,node_count,none,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,1604,unaffected,True,1.0,3212,correct,False
connected_nodes/size40/p0.5/44,connected_nodes,rwse,zero_shot,"4, 6, 7, 10, 11, 12, 22, 23, 27, 30, 32, 34, 35, 37, 39",qwen3-1.7b-think,qwen3-1.7b,True,integer,"4, 6, 7, 10, 11, 12, 22, 23, 27, 30, 32, 34, 35, 37, 39",5,,True,1.0,1.0,False,False,,False,generator,1145,unaffected,True,0.0014285714285714,2500,correct,False
edge_count/size40/p0.5/45,edge_count,components,zero_shot,397,qwen3-1.7b-think,qwen3-1.7b,True,integer,35,1,False,True,0.0,0.0,False,False,362.0,True,generator,8192,unaffected,False,0.0304761904761904,10981,non_terminating,False
edge_existence/size40/p0.5/45,edge_existence,filler,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1410,revised,True,0.7352380952380952,3163,correct,False
node_degree/size40/p0.5/46,node_degree,degree,zero_shot,17,qwen3-1.7b-think,qwen3-1.7b,True,integer,17,17,,True,1.0,1.0,False,False,0.0,False,generator,1646,unaffected,True,1.0,3415,correct,False
cycle_check/size40/p0.5/46,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,7797,unaffected,True,1.0,25291,correct,False
connected_nodes/size40/p0.5/47,connected_nodes,clustering,zero_shot,"3, 4, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 25, 28, 30, 31, 32, 35, 37, 38",qwen3-1.7b-think,qwen3-1.7b,True,integer,"3, 4, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 25, 28, 30, 31, 32, 35",34,,True,0.0,0.9473684210526316,False,False,,False,generator,1561,unaffected,True,0.0,3223,wrong,False
edge_count/size40/p0.5/48,edge_count,none,zero_shot,398,qwen3-1.7b-think,qwen3-1.7b,True,integer,14,0,False,True,0.0,0.0,False,False,384.0,True,generator,8192,unaffected,False,0.0304761904761904,11870,non_terminating,False
edge_existence/size40/p0.5/48,edge_existence,rwse,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1030,revised,True,0.5538095238095239,2320,correct,False
node_degree/size40/p0.5/49,node_degree,components,zero_shot,18,qwen3-1.7b-think,qwen3-1.7b,True,integer,16,16,,True,0.0,0.0,False,False,2.0,False,generator,1386,unaffected,True,0.1442857142857143,3295,wrong,False
cycle_check/size40/p0.5/49,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,4831,revised,True,1.0,8792,correct,False
connected_nodes/size40/p0.5/50,connected_nodes,degree,zero_shot,"0, 2, 6, 8, 9, 10, 12, 16, 17, 21, 23, 25, 26, 27, 28, 32, 36",qwen3-1.7b-think,qwen3-1.7b,True,integer,"0, 2, 6, 8, 9, 10, 12, 16, 17, 21, 23, 25, 26, 27, 28, 32, 36",1,,True,1.0,1.0,False,False,,False,generator,1314,unaffected,True,0.0014285714285714,2808,correct,False
node_count/size40/p0.5/51,node_count,all,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,857,unaffected,True,1.0,2333,correct,False
edge_existence/size40/p0.5/51,edge_existence,clustering,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1104,revised,True,0.7266666666666667,2325,correct,False
node_degree/size40/p0.5/52,node_degree,none,zero_shot,20,qwen3-1.7b-think,qwen3-1.7b,True,integer,20,20,,True,1.0,1.0,False,False,0.0,False,generator,1735,unaffected,True,0.1442857142857143,3421,correct,False
cycle_check/size40/p0.5/52,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1830,unaffected,True,1.0,6362,correct,False
connected_nodes/size40/p0.5/53,connected_nodes,components,zero_shot,"3, 5, 6, 7, 8, 10, 12, 13, 16, 17, 18, 20, 21, 24, 29, 30, 34, 35, 37",qwen3-1.7b-think,qwen3-1.7b,True,integer,"3, 5, 6, 7, 8, 10, 12, 13, 16, 17, 18, 20, 21, 24, 29, 30, 34, 35, 37",15,,True,1.0,1.0,False,False,,False,generator,2363,unaffected,True,0.0,4953,correct,False
node_count/size40/p0.5/54,node_count,filler,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,618,revised,True,1.0,1763,correct,False
edge_existence/size40/p0.5/54,edge_existence,degree,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1171,revised,True,0.7457142857142857,2791,correct,False
edge_count/size40/p0.5/55,edge_count,all,zero_shot,380,qwen3-1.7b-think,qwen3-1.7b,True,integer,645,2,False,True,0.0,0.0,False,False,265.0,True,generator,8192,unaffected,False,1.0,15283,non_terminating,False
cycle_check/size40/p0.5/55,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2109,unaffected,True,1.0,6973,correct,False
connected_nodes/size40/p0.5/56,connected_nodes,none,zero_shot,"1, 5, 6, 8, 10, 11, 15, 16, 20, 22, 23, 26, 28, 29, 33, 34, 35, 36, 37, 39",qwen3-1.7b-think,qwen3-1.7b,True,integer,"1, 5, 6, 8, 10, 11, 15, 16, 20, 22, 23, 25, 27, 28, 30, 32, 33, 34, 35, 36, 37, 39",32,,True,0.0,0.8571428571428572,False,False,,False,generator,3656,unaffected,True,0.0,7439,wrong,False
node_count/size40/p0.5/57,node_count,rwse,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,1304,unaffected,True,1.0,2913,correct,False
edge_existence/size40/p0.5/57,edge_existence,components,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1356,revised,True,0.7352380952380952,3218,correct,False
edge_count/size40/p0.5/58,edge_count,filler,zero_shot,396,qwen3-1.7b-think,qwen3-1.7b,True,integer,2,2,False,True,0.0,0.0,False,False,394.0,True,generator,8192,revised,True,0.0304761904761904,14670,non_terminating,False
cycle_check/size40/p0.5/58,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,No,Yes,False,True,0.0,0.0,False,False,,True,generator,8192,unaffected,True,1.0,17402,non_terminating,False
node_degree/size40/p0.5/59,node_degree,all,zero_shot,17,qwen3-1.7b-think,qwen3-1.7b,True,integer,17,23,,True,1.0,1.0,False,False,0.0,False,generator,7583,unaffected,True,1.0,16259,correct,True
node_count/size40/p0.5/60,node_count,clustering,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,982,unaffected,True,1.0,2081,correct,False
edge_existence/size40/p0.5/60,edge_existence,none,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,662,revised,True,0.7352380952380952,1833,correct,False
edge_count/size40/p0.5/61,edge_count,rwse,zero_shot,403,qwen3-1.7b-think,qwen3-1.7b,True,integer,5,0,False,True,0.0,0.0,False,False,398.0,True,generator,8192,unaffected,False,0.0304761904761904,12881,non_terminating,False
cycle_check/size40/p0.5/61,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1329,unaffected,True,1.0,4556,correct,False
node_degree/size40/p0.5/62,node_degree,filler,zero_shot,20,qwen3-1.7b-think,qwen3-1.7b,True,integer,18,18,,True,0.0,0.0,False,False,2.0,False,generator,1290,revised,True,0.1442857142857143,3041,wrong,False
node_count/size40/p0.5/63,node_count,degree,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,1655,unaffected,True,1.0,3792,correct,False
connected_nodes/size40/p0.5/63,connected_nodes,all,zero_shot,"0, 1, 4, 6, 12, 13, 14, 17, 19, 21, 22, 23, 24, 28, 30, 31, 33, 35, 36, 37, 38",qwen3-1.7b-think,qwen3-1.7b,True,integer,"0, 1, 4, 6, 12, 13, 14, 17, 19, 21, 22, 23, 24, 28, 30, 31, 33, 35, 36, 37, 38",10,,True,1.0,1.0,False,False,,False,generator,2174,unaffected,True,0.008095238095238,4956,correct,False
edge_count/size40/p0.5/64,edge_count,clustering,zero_shot,390,qwen3-1.7b-think,qwen3-1.7b,True,integer,19,0,False,True,0.0,0.0,False,False,371.0,True,generator,8192,unaffected,False,0.1042857142857142,12679,non_terminating,False
cycle_check/size40/p0.5/64,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1306,unaffected,True,1.0,3919,correct,False
node_degree/size40/p0.5/65,node_degree,rwse,zero_shot,18,qwen3-1.7b-think,qwen3-1.7b,True,integer,20,20,,True,0.0,0.0,False,False,2.0,False,generator,2342,unaffected,True,0.2104761904761904,5223,wrong,False
node_count/size40/p0.5/66,node_count,components,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,True,True,0.0,0.0,True,False,0.0,True,generator,8192,unaffected,True,1.0,11052,non_terminating,True
connected_nodes/size40/p0.5/66,connected_nodes,filler,zero_shot,"1, 5, 6, 7, 8, 9, 10, 13, 14, 15, 17, 18, 21, 22, 23, 24, 25, 26, 28, 33, 35",qwen3-1.7b-think,qwen3-1.7b,True,integer,"1, 5, 6, 7, 8, 9, 10, 13, 14, 15, 17, 18, 21, 22, 23, 24, 25, 26, 28, 33, 35",34,,True,1.0,1.0,False,False,,False,generator,1894,revised,True,0.0,4243,correct,False
edge_count/size40/p0.5/67,edge_count,degree,zero_shot,387,qwen3-1.7b-think,qwen3-1.7b,True,integer,387,2,False,True,0.0,0.0,True,False,0.0,True,generator,8192,unaffected,True,1.0,14644,non_terminating,False
edge_existence/size40/p0.5/67,edge_existence,all,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,2081,revised,True,0.7409523809523809,4752,correct,False
node_degree/size40/p0.5/68,node_degree,clustering,zero_shot,22,qwen3-1.7b-think,qwen3-1.7b,True,integer,22,22,,True,1.0,1.0,False,False,0.0,False,generator,1105,unaffected,True,0.1442857142857143,2235,correct,False
node_count/size40/p0.5/69,node_count,none,zero_shot,40,qwen3-1.7b-think,qwen3-1.7b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,2122,unaffected,True,1.0,4172,correct,False
