instance_id,task,condition,style,gold,model,model_family,is_think,node_naming,predicted,predicted_first,looped_on_correct_answer,parsed,exact,primary,truncated_but_correct,truncated_but_partial_credit,absolute_error,non_terminating,non_terminating_source,n_new_tokens,wording,has_marker,shortcut_score,response_len_chars,failure_type,length_outlier
edge_existence/22,edge_existence,rwse,zero_shot,No.,gemma4-12b,gemma4-12b,False,got,No,No,,True,1.0,1.0,False,False,,False,generator,215,revised,False,0.642,744,correct,False
edge_existence/23,edge_existence,clustering,zero_shot,No.,gemma4-12b,gemma4-12b,False,got,No,No,,True,1.0,1.0,False,False,,False,generator,215,revised,False,0.72,629,correct,False
edge_existence/23,edge_existence,degree,zero_shot,No.,gemma4-12b,gemma4-12b,False,got,No,No,,True,1.0,1.0,False,False,,False,generator,213,revised,False,0.794,620,correct,False
edge_existence/23,edge_existence,none,zero_shot,No.,gemma4-12b,gemma4-12b,False,got,No,No,,True,1.0,1.0,False,False,,False,generator,210,revised,False,0.498,618,correct,False
edge_existence/24,edge_existence,all,zero_shot,No.,gemma4-12b,gemma4-12b,False,got,No,No,,True,1.0,1.0,False,False,,False,generator,156,revised,False,0.794,497,correct,False
edge_existence/24,edge_existence,components,zero_shot,No.,gemma4-12b,gemma4-12b,False,got,No,No,,True,1.0,1.0,False,False,,False,generator,157,revised,False,0.498,504,correct,False
edge_existence/24,edge_existence,filler,zero_shot,No.,gemma4-12b,gemma4-12b,False,got,No,No,,True,1.0,1.0,False,False,,False,generator,162,revised,False,0.498,525,correct,False
edge_existence/24,edge_existence,rwse,zero_shot,No.,gemma4-12b,gemma4-12b,False,got,No,No,,True,1.0,1.0,False,False,,False,generator,170,revised,False,0.642,542,correct,False
edge_existence/25,edge_existence,clustering,zero_shot,Yes.,gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,4,revised,False,0.72,6,correct,False
edge_existence/25,edge_existence,degree,zero_shot,Yes.,gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,4,revised,False,0.794,6,correct,False
edge_existence/25,edge_existence,none,zero_shot,Yes.,gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,15,revised,False,0.498,46,correct,False
edge_existence/26,edge_existence,all,zero_shot,Yes.,gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,113,revised,False,0.794,335,correct,False
edge_existence/26,edge_existence,components,zero_shot,Yes.,gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,105,revised,False,0.498,295,correct,False
edge_existence/26,edge_existence,filler,zero_shot,Yes.,gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,111,revised,False,0.498,325,correct,False
edge_existence/26,edge_existence,rwse,zero_shot,Yes.,gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,113,revised,False,0.642,335,correct,False
edge_existence/27,edge_existence,clustering,zero_shot,Yes.,gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,273,revised,False,0.72,661,correct,False
edge_existence/27,edge_existence,degree,zero_shot,Yes.,gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,132,revised,False,0.794,433,correct,False
edge_existence/27,edge_existence,none,zero_shot,Yes.,gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,104,revised,False,0.498,344,correct,False
edge_existence/28,edge_existence,all,zero_shot,No.,gemma4-12b,gemma4-12b,False,got,No,No,,True,1.0,1.0,False,False,,False,generator,121,revised,False,0.794,398,correct,False
edge_existence/28,edge_existence,components,zero_shot,No.,gemma4-12b,gemma4-12b,False,got,No,No,,True,1.0,1.0,False,False,,False,generator,114,revised,False,0.498,351,correct,False
edge_existence/28,edge_existence,filler,zero_shot,No.,gemma4-12b,gemma4-12b,False,got,No,No,,True,1.0,1.0,False,False,,False,generator,127,revised,False,0.498,402,correct,False
edge_existence/28,edge_existence,rwse,zero_shot,No.,gemma4-12b,gemma4-12b,False,got,No,No,,True,1.0,1.0,False,False,,False,generator,121,revised,False,0.642,398,correct,False
edge_existence/29,edge_existence,clustering,zero_shot,No.,gemma4-12b,gemma4-12b,False,got,No,No,,True,1.0,1.0,False,False,,False,generator,142,revised,False,0.72,488,correct,False
edge_existence/29,edge_existence,degree,zero_shot,No.,gemma4-12b,gemma4-12b,False,got,No,No,,True,1.0,1.0,False,False,,False,generator,145,revised,False,0.794,503,correct,False
edge_existence/29,edge_existence,none,zero_shot,No.,gemma4-12b,gemma4-12b,False,got,No,No,,True,1.0,1.0,False,False,,False,generator,152,revised,False,0.498,519,correct,False
cycle_check/0,cycle_check,all,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,220,unaffected,True,0.946,669,correct,False
cycle_check/0,cycle_check,components,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,205,unaffected,False,1.0,643,correct,False
cycle_check/0,cycle_check,filler,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,297,revised,False,0.832,1003,correct,False
cycle_check/0,cycle_check,rwse,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,252,unaffected,False,0.832,778,correct,False
cycle_check/1,cycle_check,clustering,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,439,unaffected,False,0.832,1093,correct,False
cycle_check/1,cycle_check,degree,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,544,unaffected,False,0.946,1239,correct,False
cycle_check/1,cycle_check,none,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,391,unaffected,False,0.832,993,correct,False
cycle_check/2,cycle_check,all,zero_shot,"No, there is no cycle.",gemma4-12b,gemma4-12b,False,got,No,No,,True,1.0,1.0,False,False,,False,generator,457,unaffected,False,0.946,1514,correct,False
cycle_check/2,cycle_check,components,zero_shot,"No, there is no cycle.",gemma4-12b,gemma4-12b,False,got,No,No,,True,1.0,1.0,False,False,,False,generator,286,unaffected,False,1.0,925,correct,False
cycle_check/2,cycle_check,filler,zero_shot,"No, there is no cycle.",gemma4-12b,gemma4-12b,False,got,No,No,,True,1.0,1.0,False,False,,False,generator,265,revised,False,0.832,829,correct,False
cycle_check/2,cycle_check,rwse,zero_shot,"No, there is no cycle.",gemma4-12b,gemma4-12b,False,got,No,No,,True,1.0,1.0,False,False,,False,generator,268,unaffected,False,0.832,923,correct,False
cycle_check/3,cycle_check,clustering,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,291,unaffected,False,0.832,883,correct,False
cycle_check/3,cycle_check,degree,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,407,unaffected,False,0.946,977,correct,False
cycle_check/3,cycle_check,none,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,231,unaffected,False,0.832,671,correct,False
cycle_check/4,cycle_check,all,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,380,unaffected,False,0.946,1024,correct,False
cycle_check/4,cycle_check,components,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,317,unaffected,False,1.0,759,correct,False
cycle_check/4,cycle_check,filler,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,389,revised,False,0.832,973,correct,False
cycle_check/4,cycle_check,rwse,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,370,unaffected,False,0.832,938,correct,False
cycle_check/5,cycle_check,clustering,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,165,unaffected,True,0.832,502,correct,False
cycle_check/5,cycle_check,degree,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,648,unaffected,False,0.946,1815,correct,False
cycle_check/5,cycle_check,none,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,209,unaffected,False,0.832,691,correct,False
cycle_check/6,cycle_check,all,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,213,unaffected,True,0.946,650,correct,False
cycle_check/6,cycle_check,components,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,208,unaffected,False,1.0,646,correct,False
cycle_check/6,cycle_check,filler,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,400,revised,True,0.832,1083,correct,False
cycle_check/6,cycle_check,rwse,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,231,unaffected,True,0.832,751,correct,False
cycle_check/7,cycle_check,clustering,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,224,unaffected,False,0.832,774,correct,False
cycle_check/7,cycle_check,degree,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,437,unaffected,False,0.946,1074,correct,False
cycle_check/7,cycle_check,none,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,325,unaffected,False,0.832,728,correct,False
cycle_check/8,cycle_check,all,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,333,unaffected,False,0.946,915,correct,False
cycle_check/8,cycle_check,components,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,205,unaffected,True,1.0,660,correct,False
cycle_check/8,cycle_check,filler,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,206,revised,True,0.832,643,correct,False
cycle_check/8,cycle_check,rwse,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,353,unaffected,True,0.832,973,correct,False
cycle_check/9,cycle_check,clustering,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,259,unaffected,False,0.832,694,correct,False
cycle_check/9,cycle_check,degree,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,257,unaffected,False,0.946,676,correct,False
cycle_check/9,cycle_check,none,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,358,unaffected,False,0.832,937,correct,False
cycle_check/10,cycle_check,all,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,127,unaffected,False,0.946,510,correct,False
cycle_check/10,cycle_check,components,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,336,unaffected,False,1.0,1109,correct,False
cycle_check/10,cycle_check,filler,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,86,revised,False,0.832,331,correct,False
cycle_check/10,cycle_check,rwse,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,336,unaffected,False,0.832,1061,correct,False
cycle_check/11,cycle_check,clustering,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,296,unaffected,False,0.832,754,correct,False
cycle_check/11,cycle_check,degree,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,290,unaffected,False,0.946,752,correct,False
cycle_check/11,cycle_check,none,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,298,unaffected,False,0.832,754,correct,False
cycle_check/12,cycle_check,all,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,206,unaffected,False,0.946,730,correct,False
cycle_check/12,cycle_check,components,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,167,unaffected,False,1.0,540,correct,False
cycle_check/12,cycle_check,filler,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,162,revised,True,0.832,505,correct,False
cycle_check/12,cycle_check,rwse,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,262,unaffected,False,0.832,892,correct,False
cycle_check/13,cycle_check,clustering,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,425,unaffected,True,0.832,857,correct,False
cycle_check/13,cycle_check,degree,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,491,unaffected,True,0.946,1025,correct,False
cycle_check/13,cycle_check,none,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,434,unaffected,False,0.832,970,correct,False
cycle_check/14,cycle_check,all,zero_shot,"No, there is no cycle.",gemma4-12b,gemma4-12b,False,got,No,No,,True,1.0,1.0,False,False,,False,generator,293,unaffected,False,0.946,897,correct,False
cycle_check/14,cycle_check,components,zero_shot,"No, there is no cycle.",gemma4-12b,gemma4-12b,False,got,No,No,,True,1.0,1.0,False,False,,False,generator,331,unaffected,False,1.0,1044,correct,False
cycle_check/14,cycle_check,filler,zero_shot,"No, there is no cycle.",gemma4-12b,gemma4-12b,False,got,No,No,,True,1.0,1.0,False,False,,False,generator,285,revised,False,0.832,943,correct,False
cycle_check/14,cycle_check,rwse,zero_shot,"No, there is no cycle.",gemma4-12b,gemma4-12b,False,got,No,No,,True,1.0,1.0,False,False,,False,generator,289,unaffected,False,0.832,929,correct,False
cycle_check/15,cycle_check,clustering,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,241,unaffected,False,0.832,747,correct,False
cycle_check/15,cycle_check,degree,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,250,unaffected,False,0.946,741,correct,False
cycle_check/15,cycle_check,none,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,236,unaffected,False,0.832,716,correct,False
cycle_check/16,cycle_check,all,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,259,unaffected,False,0.946,792,correct,False
cycle_check/16,cycle_check,components,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,235,unaffected,False,1.0,711,correct,False
cycle_check/16,cycle_check,filler,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,403,revised,False,0.832,1175,correct,False
cycle_check/16,cycle_check,rwse,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,266,unaffected,True,0.832,761,correct,False
cycle_check/17,cycle_check,clustering,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,165,unaffected,True,0.832,502,correct,False
cycle_check/17,cycle_check,degree,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,506,unaffected,False,0.946,1466,correct,False
cycle_check/17,cycle_check,none,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,209,unaffected,False,0.832,691,correct,False
cycle_check/18,cycle_check,all,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,199,unaffected,True,0.946,634,correct,False
cycle_check/18,cycle_check,components,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,457,unaffected,False,1.0,1278,correct,False
cycle_check/18,cycle_check,filler,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,215,revised,True,0.832,775,correct,False
cycle_check/18,cycle_check,rwse,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,246,unaffected,False,0.832,845,correct,False
cycle_check/19,cycle_check,clustering,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,484,unaffected,False,0.832,1246,correct,False
cycle_check/19,cycle_check,degree,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,504,unaffected,False,0.946,1352,correct,False
cycle_check/19,cycle_check,none,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,491,unaffected,False,0.832,1302,correct,False
cycle_check/20,cycle_check,all,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,198,unaffected,False,0.946,629,correct,False
cycle_check/20,cycle_check,components,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,230,unaffected,False,1.0,703,correct,False
cycle_check/20,cycle_check,filler,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,246,revised,False,0.832,791,correct,False
cycle_check/20,cycle_check,rwse,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,205,unaffected,False,0.832,668,correct,False
cycle_check/21,cycle_check,clustering,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,224,unaffected,True,0.832,724,correct,False
cycle_check/21,cycle_check,degree,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,488,unaffected,False,0.946,1337,correct,False
cycle_check/21,cycle_check,none,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,252,unaffected,False,0.832,870,correct,False
cycle_check/22,cycle_check,all,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,307,unaffected,False,0.946,856,correct,False
cycle_check/22,cycle_check,components,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,289,unaffected,False,1.0,720,correct,False
cycle_check/22,cycle_check,filler,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,333,revised,False,0.832,927,correct,False
cycle_check/22,cycle_check,rwse,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,315,unaffected,True,0.832,881,correct,False
cycle_check/23,cycle_check,clustering,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,202,unaffected,True,0.832,635,correct,False
cycle_check/23,cycle_check,degree,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,379,unaffected,False,0.946,974,correct,False
cycle_check/23,cycle_check,none,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,235,unaffected,False,0.832,717,correct,False
cycle_check/24,cycle_check,all,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,450,unaffected,False,0.946,1082,correct,False
cycle_check/24,cycle_check,components,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,212,unaffected,True,1.0,671,correct,False
cycle_check/24,cycle_check,filler,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,237,revised,False,0.832,786,correct,False
cycle_check/24,cycle_check,rwse,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,285,unaffected,False,0.832,1101,correct,False
cycle_check/25,cycle_check,clustering,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,345,unaffected,False,0.832,992,correct,False
cycle_check/25,cycle_check,degree,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,799,unaffected,False,0.946,1775,correct,False
cycle_check/25,cycle_check,none,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,301,unaffected,True,0.832,852,correct,False
cycle_check/26,cycle_check,all,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,378,unaffected,False,0.946,1038,correct,False
cycle_check/26,cycle_check,components,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,506,unaffected,False,1.0,1657,correct,False
cycle_check/26,cycle_check,filler,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,511,revised,False,0.832,1748,correct,True
cycle_check/26,cycle_check,rwse,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,451,unaffected,False,0.832,1315,correct,False
cycle_check/27,cycle_check,clustering,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,417,unaffected,False,0.832,1116,correct,False
cycle_check/27,cycle_check,degree,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,413,unaffected,False,0.946,1121,correct,False
cycle_check/27,cycle_check,none,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,371,unaffected,True,0.832,995,correct,False
cycle_check/28,cycle_check,all,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,382,unaffected,False,0.946,1022,correct,False
cycle_check/28,cycle_check,components,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,261,unaffected,False,1.0,753,correct,False
cycle_check/28,cycle_check,filler,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,291,revised,True,0.832,795,correct,False
cycle_check/28,cycle_check,rwse,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,305,unaffected,True,0.832,861,correct,False
cycle_check/29,cycle_check,clustering,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,224,unaffected,True,0.832,654,correct,False
cycle_check/29,cycle_check,degree,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,No,,True,1.0,1.0,False,False,,False,generator,293,unaffected,False,0.946,761,correct,False
cycle_check/29,cycle_check,none,zero_shot,"Yes, there is a cycle.",gemma4-12b,gemma4-12b,False,got,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,227,unaffected,False,0.832,677,correct,False
node_count/0,node_count,clustering,zero_shot, 18.,gemma4-12b,gemma4-12b,False,got,18,1,,True,1.0,1.0,False,False,0.0,False,generator,140,unaffected,False,1.0,283,correct,False
node_count/0,node_count,degree,zero_shot, 18.,gemma4-12b,gemma4-12b,False,got,18,1,,True,1.0,1.0,False,False,0.0,False,generator,142,unaffected,False,1.0,286,correct,False
node_count/0,node_count,none,zero_shot, 18.,gemma4-12b,gemma4-12b,False,got,18,1,,True,1.0,1.0,False,False,0.0,False,generator,142,unaffected,False,0.064,291,correct,False
node_count/1,node_count,all,zero_shot, 10.,gemma4-12b,gemma4-12b,False,got,10,0,,True,1.0,1.0,False,False,0.0,False,generator,382,unaffected,False,1.0,773,correct,True
node_count/1,node_count,components,zero_shot, 10.,gemma4-12b,gemma4-12b,False,got,10,1,,True,1.0,1.0,False,False,0.0,False,generator,92,unaffected,False,0.076,218,correct,False
node_count/1,node_count,filler,zero_shot, 10.,gemma4-12b,gemma4-12b,False,got,10,1,,True,1.0,1.0,False,False,0.0,False,generator,92,revised,False,1.0,223,correct,False
node_count/1,node_count,rwse,zero_shot, 10.,gemma4-12b,gemma4-12b,False,got,10,1,,True,1.0,1.0,False,False,0.0,False,generator,169,unaffected,False,1.0,321,correct,False
